"Opportunity ID";"Stage Before Lost";"Created Date";"Interest";"Campus extended";"Country Aggregate";"Stage";"Last Click Channel";"Drop";"Person Account: Gender";"Close Date"
"0065J00000DPgbR";"Student Agreement";"2/06/2023";"UXFT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"12/06/2023"
"0065J00000E3rmL";"";"7/03/2023";"DAFT";"BCN - Spain";"Spain";"ISA won on account";"";"0";"Male";"28/03/2023"
"0065J00000AxKZv";"";"26/04/2022";"DAPT";"RMTEU - Spain";"Spain";"ISA won on account";"Paid Search";"0";"Male";"26/04/2022"
"0065J00000BQzzr";"";"10/05/2022";"WDFT";"BCN - Spain";"Spain";"Paid Deposit";"";"0";"Male";"19/05/2022"
"0065J00000Cd0nd";"Student Agreement";"21/01/2023";"WDPT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"1/02/2023"
"0065J00000E3tKd";"Technical Interview";"9/03/2023";"DAFT";"BCN - Spain";"Spain";"Closed lost";"Other";"0";"Female";"14/03/2023"
"0065J00000DORCD";"Personal Interview";"10/04/2023";"UXFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"3/05/2023"
"0065J00000CdII9";"";"7/02/2023";"DAFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"7/02/2023"
"0065J00000BHRPE";"Student Agreement";"27/06/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"30/08/2022"
"0065J00000Bm2dM";"Personal Interview";"17/08/2022";"WDPT";"MAD - Spain";"Ghana";"Closed lost";"Organic Search";"0";"";"23/08/2022"
"0065J00000Awu1m";"";"1/04/2022";"WDFT";"RMTEU - Spain";"Spain";"Paid Deposit";"";"1";"Male";"10/05/2022"
"0065J000009FNAI";"";"2/03/2022";"WDFT";"BCN - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"15/03/2022"
"0065J00000BtnhN";"Student Agreement";"21/07/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"16/08/2022"
"0065J00000DPeDn";"Personal Interview";"30/05/2023";"WDFT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"6/06/2023"
"0065J00000Cd6ks";"Technical Interview";"27/01/2023";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Female";"27/02/2023"
"0065J00000E3XrT";"Personal Interview";"15/02/2023";"UXFT";"BCN - Spain";"Spain";"Closed lost";"";"0";"Female";"22/02/2023"
"0065J00000BRWQN";"Personal Interview";"9/06/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Social";"0";"Female";"1/08/2022"
"0065J000009Em3b";"Technical Interview";"6/02/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"17/03/2022"
"0065J00000E3whL";"Personal Interview";"13/03/2023";"CYFT";"RMTEU - Spain";"Spain";"Closed lost";"Other";"0";"";"15/03/2023"
"0065J000009Etdt";"Technical Interview";"10/02/2022";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"30/03/2022"
"0065J00000AxJiS";"Technical Interview";"26/04/2022";"CYPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Female";"26/05/2022"
"0065J00000Cd2S3";"";"23/01/2023";"DAFT";"MAD - Spain";"Spain";"ISA won on account";"Direct";"0";"Female";"27/01/2023"
"0065J00000E4DNG";"";"30/03/2023";"DAFT";"BCN - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Female";"31/03/2023"
"0065J000009E6Yl";"";"7/01/2022";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"8/02/2022"
"0065J00000DOfVz";"";"25/04/2023";"WDFT";"RMTEU - Spain";"Spain";"Paid Deposit";"";"0";"Female";"4/05/2023"
"0065J00000BtP3b";"";"21/06/2022";"WDPT";"RMTEU - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"16/08/2022"
"0065J00000CACW1";"";"8/07/2022";"DAFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Email";"0";"Female";"16/08/2022"
"0065J00000DOvFY";"Personal Interview";"17/05/2023";"DAFT";"MAD - Spain";"Spain";"Closed lost";"Email";"0";"Female";"17/05/2023"
"0065J00000CcQZ7";"Technical Interview";"15/12/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"17/01/2023"
"0065J00000AwcXw";"Personal Interview";"17/03/2022";"UXFT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Female";"24/03/2022"
"0065J00000CcT2B";"Re-applied";"19/12/2022";"UXFT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Female";"5/01/2023"
"0065J00000BmeRQ";"";"25/09/2022";"UXFT";"MAD - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Female";"27/09/2022"
"0065J00000Bm98Q";"Technical Interview";"26/08/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"12/09/2022"
"0065J00000E3cyz";"Technical Interview";"21/02/2023";"DAFT";"BCN - Spain";"United States";"Closed lost";"Organic Search";"0";"Male";"15/03/2023"
"0065J00000CdMMw";"Technical Interview";"10/02/2023";"UXPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"17/02/2023"
"0065J000009F6dP";"Personal Interview";"18/02/2022";"UXFT";"MAD - Spain";"Spain";"Closed lost";"Email";"0";"";"9/03/2022"
"0065J00000BRXnX";"";"10/06/2022";"UXFT";"BCN - Spain";"Romania";"Paid Deposit";"Organic Search";"0";"Female";"23/06/2022"
"0065J00000Cc9dC";"Technical Interview";"28/11/2022";"WDPT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"19/01/2023"
"0065J00000CA73Y";"Student Agreement";"4/07/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Referral";"0";"Male";"18/07/2022"
"0065J00000CADNK";"";"11/07/2022";"DAPT";"MAD - Spain";"Spain";"Paid Deposit";"Email";"1";"Male";"16/09/2022"
"0065J00000E3cQs";"";"21/02/2023";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"";"0";"Male";"24/02/2023"
"0065J00000Awp77";"";"28/03/2022";"UXFT";"BCN - Spain";"Germany";"Paid Deposit";"";"0";"Female";"5/04/2022"
"0065J000009FFSX";"Personal Interview";"25/02/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"";"0";"";"7/03/2022"
"0065J00000DPhv9";"";"5/06/2023";"DAFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Paid Search";"1";"Male";"6/06/2023"
"0065J00000CbxuU";"Re-applied";"15/11/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Female";"24/11/2022"
"0065J000009Dyar";"";"30/12/2021";"WDPT";"BCN - Spain";"Spain";"Paid Deposit";"Direct";"0";"Male";"7/02/2022"
"0065J00000Cd5yP";"Personal Interview";"26/01/2023";"WDFT";"MAD - Spain";"Spain";"Closed lost";"";"0";"";"26/01/2023"
"0065J00000Bm8z4";"Re-applied";"26/08/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"15/09/2022"
"0065J00000E3ku5";"Technical Interview";"1/03/2023";"UXFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"10/03/2023"
"0065J00000E3qPk";"";"6/03/2023";"CYFT";"RMTEU - Spain";"Spain";"Paid Deposit";"";"0";"Female";"16/03/2023"
"0065J00000CcEN5";"Student Agreement";"2/12/2022";"DAFT";"BCN - Spain";"United States";"Closed lost";"";"0";"Female";"20/12/2022"
"0065J00000Cct84";"Personal Interview";"17/01/2023";"UXFT";"BCN - Spain";"Spain";"Closed lost";"Referral";"0";"";"17/01/2023"
"0065J00000Cd8oN";"Technical Interview";"30/01/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"3/02/2023"
"0065J00000E3hnz";"Personal Interview";"27/02/2023";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Email";"0";"";"2/03/2023"
"0065J00000BHNvK";"Technical Interview";"23/06/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"26/07/2022"
"0065J00000CcRGL";"Technical Interview";"16/12/2022";"WDPT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"2/01/2023"
"0065J00000CdK2G";"";"8/02/2023";"UXFT";"MAD - Spain";"Spain";"ISA won on account";"Paid Search";"0";"Female";"9/02/2023"
"0065J00000Cc76u";"Personal Interview";"24/11/2022";"WDPT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"24/11/2022"
"0065J00000CcYSD";"";"29/12/2022";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"30/12/2022"
"0065J00000E4Dvm";"";"31/03/2023";"UXPT";"BCN - Spain";"Spain";"Paid Deposit";"Direct";"0";"Male";"21/04/2023"
"0065J00000AxGQj";"Student Agreement";"22/04/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"23/05/2022"
"0065J00000CcjOC";"Technical Interview";"10/01/2023";"WDPT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"13/02/2023"
"0065J00000BR0mo";"";"11/05/2022";"WDFT";"BCN - Spain";"Spain";"Paid Deposit";"Direct";"0";"Female";"16/05/2022"
"0065J000009EaXG";"";"28/01/2022";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Female";"14/02/2022"
"0065J00000BmuA8";"";"13/10/2022";"UXFT";"BCN - Spain";"Spain";"Paid Deposit";"";"0";"Female";"20/12/2022"
"0065J00000DOteb";"";"15/05/2023";"WDPT";"BCN - Spain";"Spain";"Paid Deposit";"";"0";"Male";"22/05/2023"
"0065J00000E3xM9";"Personal Interview";"14/03/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Other";"0";"";"15/03/2023"
"0065J00000DORzU";"Technical Interview";"11/04/2023";"DAFT";"MAD - Spain";"Spain";"Closed lost";"Social";"0";"Male";"18/04/2023"
"0065J00000CdEfD";"Technical Interview";"2/02/2023";"DAPT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"19/04/2023"
"0065J00000DPzMM";"Personal Interview";"27/06/2023";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Female";"27/06/2023"
"0065J00000DOoZC";"Technical Interview";"8/05/2023";"DAFT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"22/05/2023"
"0065J00000DPLHb";"Technical Interview";"25/05/2023";"UXFT";"RMTEU - Spain";"Spain";"Closed lost";"Direct";"0";"Female";"29/05/2023"
"0065J00000DOmQ3";"Personal Interview";"4/05/2023";"DAFT";"BCN - Spain";"Spain";"Closed lost";"Other";"0";"Male";"16/05/2023"
"0065J00000BtnlK";"";"21/07/2022";"UXFT";"BCN - Spain";"Spain";"Paid Deposit";"";"0";"Male";"28/07/2022"
"0065J00000BHNwI";"Technical Interview";"23/06/2022";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"Social";"0";"Female";"17/08/2022"
"0065J00000BRVe9";"Technical Interview";"8/06/2022";"UXFT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Male";"26/07/2022"
"0065J00000BlsvF";"";"3/08/2022";"UXFT";"BCN - Spain";"Ireland";"Paid Deposit";"Direct";"0";"Female";"29/09/2022"
"0065J00000BRihN";"Personal Interview";"20/06/2022";"UXPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"";"4/08/2022"
"0065J00000Bm7hd";"Technical Interview";"24/08/2022";"DAPT";"MAD - Spain";"Spain";"Closed lost";"Email";"0";"Female";"23/09/2022"
"0065J00000BmGEs";"";"5/09/2022";"WDPT";"MAD - Spain";"Spain";"Paid Deposit";"Email";"0";"Female";"22/09/2022"
"0065J00000BlsfM";"Technical Interview";"3/08/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"10/08/2022"
"0065J00000BmOez";"Technical Interview";"14/09/2022";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"6/10/2022"
"0065J000009EaH7";"";"28/01/2022";"WDPT";"BCN - Spain";"Spain";"ISA won on account";"Direct";"0";"Male";"4/03/2022"
"0065J00000Awy4q";"Personal Interview";"5/04/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"";"11/04/2022"
"0065J00000DPJbT";"Personal Interview";"23/05/2023";"UXFT";"MAD - Spain";"Spain";"Closed lost";"Email";"0";"Female";"2/06/2023"
"0065J00000DPuYm";"Personal Interview";"20/06/2023";"WDPT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"20/06/2023"
"0065J00000AxFW2";"Technical Interview";"21/04/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"26/05/2022"
"0065J00000BRFP3";"";"24/05/2022";"CYPT";"RMTEU - Spain";"Spain";"Closed lost";"Email";"0";"Male";"31/05/2022"
"0065J00000CdGli";"Personal Interview";"6/02/2023";"UXFT";"MAD - Spain";"Spain";"Closed lost";"Other";"0";"Female";"6/02/2023"
"0065J00000E3Zuj";"Personal Interview";"17/02/2023";"DAFT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"13/03/2023"
"0065J00000CcUEp";"Personal Interview";"20/12/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"5/01/2023"
"0065J000009FHGo";"Personal Interview";"26/02/2022";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"17/03/2022"
"0065J00000BmGuP";"";"6/09/2022";"DAPT";"RMTEU - Spain";"Spain";"ISA won on account";"";"0";"Female";"26/09/2022"
"0065J00000E3rLo";"";"7/03/2023";"DAPT";"RMTEU - Spain";"Spain";"Paid Deposit";"";"0";"Male";"9/03/2023"
"0065J00000Ax27A";"";"8/04/2022";"UXFT";"MAD - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"19/04/2022"
"0065J00000AwlxJ";"Technical Interview";"25/03/2022";"UXFT";"MAD - Spain";"Spain";"Closed lost";"Direct";"0";"Female";"20/04/2022"
"0065J00000CbVpp";"Technical Interview";"26/10/2022";"DAPT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Female";"15/11/2022"
"0065J00000CclNH";"Technical Interview";"11/01/2023";"DAPT";"BCN - Spain";"Spain";"Closed lost";"";"0";"Male";"23/01/2023"
"0065J00000CcXOd";"Re-applied";"27/12/2022";"DAPT";"BCN - Spain";"Spain";"Closed lost";"";"0";"";"18/01/2023"
"0065J00000CAKnt";"Technical Interview";"18/07/2022";"UXPT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"27/07/2022"
"0065J00000BRU29";"";"7/06/2022";"WDFT";"BCN - Spain";"Germany";"Paid Deposit";"";"0";"Female";"29/07/2022"
"0065J00000CbRh3";"Student Agreement";"20/10/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Email";"0";"Female";"3/02/2023"
"0065J00000BRWR6";"Student Agreement";"9/06/2022";"WDFT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"6/07/2022"
"0065J00000BROOn";"Technical Interview";"1/06/2022";"DAFT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"1/07/2022"
"0065J00000Cc55V";"Re-applied";"22/11/2022";"DAFT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Male";"22/11/2022"
"0065J00000CcroI";"";"16/01/2023";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"20/01/2023"
"0065J000009DK9v";"Technical Interview";"24/11/2021";"WDPT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"7/01/2022"
"0065J00000E3yJz";"Personal Interview";"15/03/2023";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"Referral";"0";"";"17/03/2023"
"0065J00000CbqfU";"Technical Interview";"10/11/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"9/12/2022"
"0065J00000Cd238";"Re-applied";"23/01/2023";"UXPT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Male";"24/01/2023"
"0065J00000Awooo";"Technical Interview";"28/03/2022";"UXFT";"BCN - Spain";"Spain";"Closed lost";"";"0";"Female";"6/04/2022"
"0065J00000BmHKd";"Re-applied";"6/09/2022";"UXFT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Female";"7/09/2022"
"0065J00000DOs1E";"";"12/05/2023";"WDPT";"BCN - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"22/05/2023"
"0065J00000BmGDk";"Re-applied";"5/09/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Social";"0";"Female";"5/10/2022"
"0065J00000BmDDc";"Technical Interview";"1/09/2022";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"5/09/2022"
"0065J00000Cc5OI";"Personal Interview";"22/11/2022";"UXPT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"30/11/2022"
"0065J00000E3tq0";"Technical Interview";"9/03/2023";"CYPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"28/03/2023"
"0065J00000DPiuK";"Student Agreement";"6/06/2023";"DAFT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"22/06/2023"
"0065J00000BmSkS";"";"16/09/2022";"WDFT";"MAD - Spain";"Spain";"ISA won on account";"Organic Search";"1";"Female";"29/09/2022"
"0065J00000E3eqC";"Technical Interview";"23/02/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"13/03/2023"
"0065J00000DOmAF";"Technical Interview";"4/05/2023";"WDFT";"BCN - Spain";"Pakistan";"Closed lost";"";"0";"Male";"16/05/2023"
"0065J00000DOVKJ";"";"14/04/2023";"WDFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"21/04/2023"
"0065J000009Edhe";"Personal Interview";"31/01/2022";"UXFT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"11/03/2022"
"0065J00000AwuxU";"Student Agreement";"2/04/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"6/04/2022"
"0065J00000Ccreh";"Personal Interview";"16/01/2023";"DAPT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"25/01/2023"
"0065J00000DPJhq";"Student Agreement";"23/05/2023";"UXFT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"14/06/2023"
"0065J000009E6ee";"";"7/01/2022";"DAFT";"MAD - Spain";"Spain";"Paid Deposit";"";"0";"Male";"10/01/2022"
"0065J00000BmAiK";"";"29/08/2022";"DAPT";"RMTEU - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Female";"26/09/2022"
"0065J00000E48T8";"Student Agreement";"25/03/2023";"WDPT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"30/05/2023"
"0065J00000Cd5yQ";"Technical Interview";"26/01/2023";"DAPT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Male";"1/02/2023"
"0065J00000E44Nk";"Personal Interview";"21/03/2023";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"21/03/2023"
"0065J00000CAEVj";"Student Agreement";"11/07/2022";"UXPT";"BCN - Spain";"Spain";"Closed lost";"Direct";"0";"Male";"8/08/2022"
"0065J00000DPpw6";"Technical Interview";"14/06/2023";"DAPT";"MAD - Spain";"Spain";"Closed lost";"Social";"0";"Female";"23/06/2023"
"0065J00000DPn8G";"Personal Interview";"12/06/2023";"UXFT";"MAD - Spain";"Spain";"Closed lost";"Direct";"0";"";"22/06/2023"
"0065J00000DOe9A";"Technical Interview";"24/04/2023";"DAFT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"8/05/2023"
"0065J00000Bmlw3";"Technical Interview";"4/10/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Direct";"0";"Male";"26/10/2022"
"0065J00000CcxXm";"Technical Interview";"18/01/2023";"CYFT";"RMTEU - Spain";"Spain";"Closed lost";"Other";"0";"Male";"31/01/2023"
"0065J00000BmoqN";"Technical Interview";"7/10/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Female";"14/10/2022"
"0065J00000AxMed";"Technical Interview";"28/04/2022";"DAFT";"BCN - Spain";"Spain";"Closed lost";"";"0";"Male";"9/05/2022"
"0065J00000Bmkup";"Personal Interview";"3/10/2022";"UXFT";"BCN - Spain";"Spain";"Closed lost";"";"0";"Female";"3/10/2022"
"0065J00000CABsu";"";"8/07/2022";"DAPT";"BCN - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Female";"28/07/2022"
"0065J000009DtNa";"Personal Interview";"22/12/2021";"WDFT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"16/03/2022"
"0065J00000Bmg5g";"";"27/09/2022";"CYFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"4/10/2022"
"0065J00000CbRCy";"Personal Interview";"20/10/2022";"WDFT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"8/11/2022"
"0065J00000BQqeG";"Technical Interview";"3/05/2022";"UXFT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"6/05/2022"
"0065J00000E40vy";"";"17/03/2023";"WDFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"22/03/2023"
"0065J00000BRBeG";"Technical Interview";"20/05/2022";"DAFT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Male";"25/05/2022"
"0065J00000BlmTJ";"Re-applied";"27/07/2022";"WDFT";"BCN - Spain";"Spain";"Closed lost";"";"0";"Male";"23/09/2022"
"0065J00000DPcPT";"";"26/05/2023";"UXFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Female";"29/05/2023"
"0065J000009FC8W";"Personal Interview";"23/02/2022";"DAFT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"23/02/2022"
"0065J00000E3nOZ";"Student Agreement";"2/03/2023";"DAFT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"14/06/2023"
"0065J00000BQs45";"";"4/05/2022";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"Direct";"0";"Male";"5/05/2022"
"0065J00000CcYKJ";"Technical Interview";"29/12/2022";"DAFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"9/01/2023"
"0065J00000BmCiW";"Student Agreement";"31/08/2022";"WDPT";"MAD - Spain";"Spain";"Closed lost";"Email";"0";"";"13/09/2022"
"0065J00000BmhA3";"Technical Interview";"28/09/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Male";"28/09/2022"
"0065J00000CbyW9";"";"16/11/2022";"WDFT";"BCN - Spain";"Spain";"ISA won on account";"Organic Search";"0";"Male";"19/12/2022"
"0065J00000BmLio";"Re-applied";"11/09/2022";"WDPT";"BCN - Spain";"Spain";"Closed lost";"";"0";"";"11/10/2022"
"0065J00000DOUuu";"Personal Interview";"14/04/2023";"WDFT";"BCN - Spain";"Spain";"Closed lost";"Social";"0";"Male";"14/04/2023"
"0065J00000DOO07";"Technical Interview";"5/04/2023";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"24/04/2023"
"0065J00000E3tjn";"";"9/03/2023";"DAFT";"BCN - Spain";"Spain";"Paid Deposit";"Email";"0";"Female";"27/03/2023"
"0065J00000BmIKF";"Technical Interview";"7/09/2022";"DAPT";"MAD - Spain";"Spain";"Closed lost";"Direct";"0";"Female";"17/10/2022"
"0065J00000BQyH5";"Personal Interview";"10/05/2022";"DAPT";"MAD - Spain";"Spain";"Closed lost";"";"0";"";"23/06/2022"
"0065J00000DOV0O";"";"14/04/2023";"WDPT";"RMTEU - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Female";"19/04/2023"
"0065J00000DPykq";"";"26/06/2023";"WDFT";"MAD - Spain";"Spain";"ISA won on account";"";"0";"Male";"29/06/2023"
"0065J00000DOZoq";"Technical Interview";"19/04/2023";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Other";"0";"Male";"23/05/2023"
"0065J00000Cc7s0";"";"25/11/2022";"DAPT";"MAD - Spain";"Spain";"ISA won on account";"Referral";"0";"Female";"29/12/2022"
"0065J00000DPnGZ";"";"12/06/2023";"UXFT";"RMTEU - Spain";"Spain";"ISA won on account";"Referral";"0";"Female";"26/06/2023"
"0065J00000E3jCM";"";"28/02/2023";"CYFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"9/03/2023"
"0065J000009E1G7";"";"3/01/2022";"WDFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"5/01/2022"
"0065J00000CcmbY";"Re-applied";"12/01/2023";"WDPT";"BCN - Spain";"Spain";"Closed lost";"";"0";"Male";"17/01/2023"
"0065J000009DQAM";"Student Agreement";"29/11/2021";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Referral";"0";"Male";"5/01/2022"
"0065J000009ED42";"Personal Interview";"13/01/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"27/01/2022"
"0065J00000Awqoh";"Technical Interview";"29/03/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"26/04/2022"
"0065J00000E4E0w";"";"31/03/2023";"UXFT";"BCN - Spain";"Spain";"Paid Deposit";"";"0";"Female";"17/04/2023"
"0065J00000CdGsP";"Personal Interview";"6/02/2023";"UXFT";"BCN - Spain";"Spain";"Closed lost";"Other";"0";"";"7/02/2023"
"0065J00000Bmhzz";"";"29/09/2022";"WDPT";"RMTEU - Spain";"Spain";"ISA won on account";"Direct";"0";"";"17/10/2022"
"0065J00000Cc652";"Re-applied";"23/11/2022";"DAPT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Female";"7/12/2022"
"0065J000005PV5w";"";"9/10/2020";"WDFT";"BCN - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"8/03/2022"
"0065J00000Cd33n";"";"23/01/2023";"DAPT";"RMTEU - Spain";"Spain";"Paid Deposit";"";"0";"Female";"14/02/2023"
